"coordinateUncertaintyInMeters","stateProvince","country","continent","year","month","day","eventDate","scientificName","kingdom","phylum","order","family","genus","species","taxonRank","recordedBy","identifiedBy","datasetName","publishingCountry","basisOfRecord","occurrenceStatus","issues","utm_x","utm_y"
244,"British Columbia","Canada","NORTH_AMERICA",2003,7,20,"2003-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1449031.71021229,548472.422733244
244,"British Columbia","Canada","NORTH_AMERICA",2003,7,20,"2003-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1449093.44433402,548626.679545856
122,"British Columbia","Canada","NORTH_AMERICA",2003,7,20,"2003-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1449154.06297768,548625.786994007
244,"British Columbia","Canada","NORTH_AMERICA",2003,7,20,"2003-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1449132.35138133,548659.477105441
122,"British Columbia","Canada","NORTH_AMERICA",2003,7,20,"2003-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1449084.95562709,548638.43158602
122,"British Columbia","Canada","NORTH_AMERICA",2003,7,20,"2003-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1449028.50621009,548643.712038832
244,"British Columbia","Canada","NORTH_AMERICA",2003,7,20,"2003-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1449169.06981421,548795.561324646
122,"British Columbia","Canada","NORTH_AMERICA",2003,7,20,"2003-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1449092.20198182,548611.276644832
244,"British Columbia","Canada","NORTH_AMERICA",2003,7,20,"2003-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1449118.10768913,548602.961890591
122,"British Columbia","Canada","NORTH_AMERICA",2003,7,20,"2003-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1449078.08633913,548610.587085869
122,"British Columbia","Canada","NORTH_AMERICA",2003,7,20,"2003-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1449090.46930297,548623.514236484
122,"British Columbia","Canada","NORTH_AMERICA",2003,7,20,"2003-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1449198.92142395,548632.990140748
122,"British Columbia","Canada","NORTH_AMERICA",2003,7,20,"2003-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1449146.47821193,548556.13010628
122,"British Columbia","Canada","NORTH_AMERICA",2003,7,20,"2003-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1449139.70916226,548552.517744804
122,"British Columbia","Canada","NORTH_AMERICA",2003,7,20,"2003-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1449127.30458327,548663.384474724
122,"British Columbia","Canada","NORTH_AMERICA",2003,7,20,"2003-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1449032.39117849,548656.222881874
244,"British Columbia","Canada","NORTH_AMERICA",2003,7,20,"2003-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1449019.44844066,548580.064826853
122,"British Columbia","Canada","NORTH_AMERICA",2003,7,20,"2003-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1448998.74298415,548579.462874511
50,"British Columbia","Canada","NORTH_AMERICA",2003,8,29,"2003-08-29T10:53","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Steve Ansell","Steve Ansell","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1043162.2218914,518416.656467402
347,"British Columbia","Canada","NORTH_AMERICA",2003,9,1,"2003-09-01T10:43","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1594126.54454827,483019.008795992
284,"British Columbia","Canada","NORTH_AMERICA",2003,9,3,"2003-09-03T11:14","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1594201.12247934,483007.269009269
NA,"British Columbia","Canada","NORTH_AMERICA",2002,6,29,"2002-06-29","BOLD:AAB6169","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","UNRANKED","R Duncan: D Manastyrski","R. Duncan",NA,"ZZ","MATERIAL_SAMPLE","PRESENT","cdc,cudc,gass84,inmano",1463923.32984331,562633.634494566
122,"British Columbia","Canada","NORTH_AMERICA",2002,9,10,"2002-09-10","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Libby & Rick Avis","Libby & Rick Avis","iNaturalist research-grade observations","US","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1112616.80459901,458158.050879642
244,"British Columbia","Canada","NORTH_AMERICA",2001,8,10,"2001-08-10","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1607320.51105641,514596.614675853
462,"British Columbia","Canada","NORTH_AMERICA",2001,8,11,"2001-08-11","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1622566.79771705,481606.242854071
244,"British Columbia","Canada","NORTH_AMERICA",2001,8,11,"2001-08-11","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1622264.60901716,481796.593218987
244,"British Columbia","Canada","NORTH_AMERICA",2001,8,11,"2001-08-11","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1622383.80551031,481724.186310261
244,"British Columbia","Canada","NORTH_AMERICA",2001,8,11,"2001-08-11","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1622377.04377067,481656.241770071
31,"British Columbia","Canada","NORTH_AMERICA",2001,8,25,"2001-08-25","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1709613.20615713,512541.222706879
61,"British Columbia","Canada","NORTH_AMERICA",2001,8,25,"2001-08-25","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1702376.14574245,512978.409011006
61,"British Columbia","Canada","NORTH_AMERICA",2001,8,25,"2001-08-25","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1702384.18115237,512989.605066912
61,"British Columbia","Canada","NORTH_AMERICA",2001,8,25,"2001-08-25","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1702393.14094642,513001.040190895
61,"British Columbia","Canada","NORTH_AMERICA",2001,8,25,"2001-08-25","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1702391.06340613,512987.746306731
244,"British Columbia","Canada","NORTH_AMERICA",2000,7,20,"2000-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1449011.6534692,548475.115309424
244,"British Columbia","Canada","NORTH_AMERICA",2000,7,20,"2000-07-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1449050.25868142,548365.671288469
159,"British Columbia","Canada","NORTH_AMERICA",2000,8,7,"2000-08-07","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1617368.48965471,510283.551126068
244,"British Columbia","Canada","NORTH_AMERICA",2000,8,13,"2000-08-13","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1622371.37649315,481704.335495022
122,"British Columbia","Canada","NORTH_AMERICA",2000,8,13,"2000-08-13","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1622600.50022,481498.999807804
244,"British Columbia","Canada","NORTH_AMERICA",2000,8,13,"2000-08-13","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1622396.281593,481749.74866496
244,"British Columbia","Canada","NORTH_AMERICA",2000,8,13,"2000-08-13","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1622159.16378279,481844.373295231
244,"British Columbia","Canada","NORTH_AMERICA",2000,8,13,"2000-08-13","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1622261.76966123,481806.654653593
244,"British Columbia","Canada","NORTH_AMERICA",2000,8,13,"2000-08-13","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1622299.41042367,481748.553239868
122,"British Columbia","Canada","NORTH_AMERICA",2000,8,13,"2000-08-13","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1622392.30755944,481677.665984487
244,"British Columbia","Canada","NORTH_AMERICA",2000,8,13,"2000-08-13","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1622241.45021551,481810.575387758
122,"British Columbia","Canada","NORTH_AMERICA",2000,8,13,"2000-08-13","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1622175.43081574,481853.835325193
122,"British Columbia","Canada","NORTH_AMERICA",2000,8,13,"2000-08-13","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1622271.82680174,481771.06250101
301,"British columbia","Canada","NORTH_AMERICA",2000,8,23,"2000-08-23","Neophasia menapia tau (Scudder, 1861)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SUBSPECIES","Dean Nicholson",NA,NA,"US","HUMAN_OBSERVATION","PRESENT","cdc,gass84",2759750.12924627,953733.809041116
977,"British Columbia","Canada","NORTH_AMERICA",1999,8,20,"1999-08-20","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1607277.90529502,514263.681618358
122,"British Columbia","Canada","NORTH_AMERICA",1999,9,3,"1999-09-03","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1707895.22883992,510142.808993035
122,"British Columbia","Canada","NORTH_AMERICA",1999,9,3,"1999-09-03","Neophasia menapia (Felder & Felder, 1859)","Animalia","Arthropoda","Lepidoptera","Pieridae","Neophasia","Neophasia menapia","SPECIES","Norbert Kondla","Norbert Kondla","iNaturalist research-grade observations","CA","HUMAN_OBSERVATION","PRESENT","cdc,cdround",1707009.11981422,509255.489655582
